unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,city,status,due_date,resolution_action_updated_date,community_board,council_district,police_precinct,borough,open_data_channel_type,latitude,longitude,valid_latitude,valid_longitude,has_valid_coordinates,valid_zip_format,borough_raw,status_raw,created_year,created_month_number,created_month_name,created_day_name,created_hour,created_date_only,is_closed,invalid_date_sequence,resolution_hours,resolution_days,sla_evaluable,sla_met
63576020,2025-01-01 00:36:00,2025-01-01 01:03:22,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11357,WHITESTONE,Closed,,2025-01-01 01:03:24,07 QUEENS,19,Precinct 109,Queens,Online,40.78912513247741,-73.81254554498267,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.45611111111111113,0.01900462962962963,False,
63576022,2025-01-01 00:47:55,2025-01-01 00:49:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,BROOKLYN,Closed,,2025-01-01 00:49:16,12 BROOKLYN,38,Precinct 66,Brooklyn,Mobile,40.64478243522447,-73.99771540163759,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.021388888888888888,0.0008912037037037036,False,
63576023,2025-01-01 00:19:59,2025-01-01 00:20:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,BROOKLYN,Closed,,2025-01-01 00:20:48,12 BROOKLYN,38,Precinct 66,Brooklyn,Mobile,40.64478243522447,-73.99771540163759,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.0125,0.0005208333333333333,False,
63576155,2025-01-01 01:20:54,2025-01-01 05:49:16,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,BROOKLYN,Closed,,2025-01-01 05:49:18,10 BROOKLYN,43,Precinct 68,Brooklyn,Online,40.6293841340298,-74.0040061312768,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,4.472777777777778,0.18636574074074075,False,
63576157,2025-01-01 01:49:15,2025-01-01 02:56:56,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217,BROOKLYN,Closed,,2025-01-01 02:57:00,02 BROOKLYN,35,Precinct 88,Brooklyn,Mobile,40.68323359967537,-73.97284663831383,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.1280555555555556,0.047002314814814816,False,
63576165,2025-01-01 00:11:41,2025-01-01 23:21:21,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10469,BRONX,Closed,,2025-01-01 23:21:26,12 BRONX,12,Precinct 47,Bronx,Phone,40.87422783741995,-73.84796933065107,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,23.16111111111111,0.9650462962962963,False,
63576191,2025-01-01 01:01:12,2025-01-02 17:05:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:08,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,40.07833333333333,1.6699305555555555,False,
63576208,2025-01-01 01:32:31,2025-01-01 04:19:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,BROOKLYN,Closed,,2025-01-01 04:19:54,05 BROOKLYN,37,Precinct 75,Brooklyn,Phone,40.67784561465136,-73.89288427321912,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,2.7888888888888888,0.1162037037037037,False,
63576214,2025-01-01 00:26:24,2025-01-01 09:01:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:02:09,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.591388888888888,0.357974537037037,False,
63576231,2025-01-01 01:13:16,2025-01-02 17:02:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:02:47,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.823055555555555,1.6592939814814816,False,
63576232,2025-01-01 00:49:07,2025-01-02 17:02:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:02:50,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.22555555555556,1.676064814814815,False,
63576233,2025-01-01 00:22:26,2025-01-02 17:09:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:12:20,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.79083333333333,1.6996180555555556,False,
63576235,2025-01-01 01:47:29,2025-01-01 01:51:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,BRONX,Closed,,2025-01-01 01:51:46,03 BRONX,16,Precinct 42,Bronx,Online,40.83694066292417,-73.90374441298103,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.07027777777777777,0.0029282407407407404,False,
63576236,2025-01-01 01:15:31,2025-01-01 02:12:13,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,ASTORIA,Closed,,2025-01-01 02:12:16,01 QUEENS,22,Precinct 114,Queens,Mobile,40.76639573594028,-73.9261384225263,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.945,0.039375,False,
63576237,2025-01-01 01:40:54,2025-01-01 02:02:13,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11368,CORONA,Closed,,2025-01-01 02:02:22,03 QUEENS,21,Precinct 115,Queens,Online,40.75810765593285,-73.8572006242061,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.3552777777777778,0.014803240740740742,False,
63576258,2025-01-01 01:29:00,2025-01-02 15:06:18,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11204,,Closed,,2025-01-02 04:34:43,11 BROOKLYN,44,Precinct 62,Brooklyn,Online,40.61136982227178,-73.97348455017911,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,37.62166666666667,1.5675694444444446,False,
63576278,2025-01-01 00:12:32,2025-01-01 02:03:48,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11415,KEW GARDENS,Closed,,2025-01-01 02:03:51,09 QUEENS,29,Precinct 102,Queens,Online,40.70522700745455,-73.8289180330411,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.8544444444444443,0.07726851851851851,False,
63576287,2025-01-01 01:43:48,2025-01-01 02:35:06,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11233,BROOKLYN,Closed,,2025-01-01 02:35:09,16 BROOKLYN,41,Precinct 73,Brooklyn,Mobile,40.67331360953895,-73.91550218173062,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.855,0.035625,False,
63576288,2025-01-01 01:43:25,2025-01-01 02:00:07,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,NEW YORK,Closed,,2025-01-01 02:00:11,12 MANHATTAN,10,Precinct 33,Manhattan,Online,40.83372352055097,-73.94511511295457,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.2783333333333333,0.011597222222222222,False,
63576289,2025-01-01 01:38:36,2025-01-01 01:57:01,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11215,BROOKLYN,Closed,,2025-01-01 01:57:06,06 BROOKLYN,39,Precinct 78,Brooklyn,Mobile,40.67276765973392,-73.98848569558186,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.30694444444444446,0.012789351851851852,False,
63576293,2025-01-01 01:26:28,2025-01-01 02:36:45,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10016,NEW YORK,Closed,,2025-01-01 02:36:47,05 MANHATTAN,02,Unspecified,Manhattan,Online,40.74489096895451,-73.98201333161907,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.1713888888888888,0.04880787037037037,False,
63576300,2025-01-01 01:09:49,2025-01-01 02:11:57,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,SOUTH RICHMOND HILL,Closed,,2025-01-01 02:12:01,10 QUEENS,28,Precinct 106,Queens,Phone,40.68465391566255,-73.83008495468763,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.0355555555555556,0.04314814814814815,False,
63576301,2025-01-01 01:42:10,2025-01-01 02:11:05,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378,MASPETH,Closed,,2025-01-01 02:11:07,05 QUEENS,30,Precinct 104,Queens,Mobile,40.72477987503347,-73.88865265458305,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.48194444444444445,0.02008101851851852,False,
63576302,2025-01-01 01:35:45,2025-01-01 01:56:07,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,BROOKLYN,Closed,,2025-01-01 01:56:10,06 BROOKLYN,39,Precinct 76,Brooklyn,Online,40.68196243389455,-73.98647225205205,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.33944444444444444,0.014143518518518519,False,
63576310,2025-01-01 01:48:53,2025-01-01 02:20:19,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,NEW YORK,Closed,,2025-01-01 02:20:22,11 MANHATTAN,08,Precinct 23,Manhattan,Online,40.79683616244716,-73.9429387775481,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5238888888888888,0.0218287037037037,False,
63576333,2025-01-01 01:12:38,2025-01-02 17:07:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:35,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.91444444444444,1.6631018518518517,False,
63576370,2025-01-01 00:20:13,2025-01-01 09:01:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:01:10,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.681111111111111,0.36171296296296296,False,
63576371,2025-01-01 01:46:55,2025-01-01 02:36:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303,STATEN ISLAND,Closed,,2025-01-01 02:36:47,01 STATEN ISLAND,49,Precinct 121,Staten Island,Phone,40.62370776192817,-74.15297300627941,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8297222222222222,0.03457175925925926,False,
63576372,2025-01-01 01:43:08,2025-01-02 17:03:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:16,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.346111111111114,1.6394212962962964,False,
63576373,2025-01-01 00:08:43,2025-01-01 09:02:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:02:23,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.893611111111111,0.3705671296296296,False,
63576374,2025-01-01 01:45:03,2025-01-02 17:07:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:52,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.373333333333335,1.6405555555555555,False,
63576385,2025-01-01 01:02:34,2025-01-01 02:38:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,NEW YORK,Closed,,2025-01-01 02:38:51,08 MANHATTAN,05,Precinct 19,Manhattan,Online,40.77376997343741,-73.95004224066922,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.603611111111111,0.06681712962962963,False,
63576398,2025-01-01 01:13:54,2025-01-02 17:05:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:07:02,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.86666666666667,1.6611111111111112,False,
63576401,2025-01-01 00:54:51,2025-01-02 17:05:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:07:25,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.18388888888889,1.6743287037037036,False,
63576411,2025-01-01 01:19:37,2025-01-02 17:08:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:12:01,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.81194444444444,1.6588310185185184,False,
63576412,2025-01-01 00:58:14,2025-01-01 02:03:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,BROOKLYN,Closed,,2025-01-01 02:03:42,17 BROOKLYN,42,Precinct 67,Brooklyn,Online,40.651658929964015,-73.9216921750012,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.0902777777777777,0.045428240740740734,False,
63576431,2025-01-01 00:40:49,2025-01-01 09:54:09,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10462,BRONX,Closed,,2025-01-01 09:54:14,09 BRONX,18,Precinct 43,Bronx,Online,40.83440541951354,-73.85696097654508,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,9.222222222222221,0.38425925925925924,False,
63576437,2025-01-01 00:02:44,2025-01-02 17:08:14,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:10:39,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,41.09166666666667,1.7121527777777779,False,
63576461,2025-01-01 00:31:58,2025-01-02 17:11:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:15:13,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.6575,1.6940625,False,
63576463,2025-01-01 00:11:39,2025-01-01 02:18:56,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10039,NEW YORK,Closed,,2025-01-01 02:19:01,10 MANHATTAN,09,Precinct 32,Manhattan,Mobile,40.822059295387305,-73.9360414806865,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,2.1213888888888888,0.0883912037037037,False,
63576466,2025-01-01 01:38:47,2025-01-01 02:35:25,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11208,BROOKLYN,Closed,,2025-01-01 02:35:27,05 BROOKLYN,37,Precinct 75,Brooklyn,Phone,40.6825059487373,-73.87617967501723,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.9438888888888889,0.039328703703703706,False,
63576479,2025-01-01 01:37:03,2025-01-01 01:55:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023,NEW YORK,Closed,,2025-01-01 01:55:51,07 MANHATTAN,06,Precinct 20,Manhattan,Online,40.7781782233673,-73.97651248649123,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.31222222222222223,0.01300925925925926,False,
63576483,2025-01-01 01:16:10,2025-01-01 02:04:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,BROOKLYN,Closed,,2025-01-01 02:04:36,03 BROOKLYN,33,Precinct 79,Brooklyn,Online,40.69095347647095,-73.95954109708934,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8058333333333333,0.033576388888888885,False,
63576485,2025-01-01 00:23:54,2025-01-01 13:00:07,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11367,FLUSHING,Closed,,2025-01-01 13:00:09,08 QUEENS,20,Precinct 107,Queens,Online,40.739984954745545,-73.82233326138247,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,12.60361111111111,0.525150462962963,False,
63576487,2025-01-01 01:48:51,2025-01-02 17:02:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:02:43,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.23,1.6345833333333333,False,
63576488,2025-01-01 00:59:55,2025-01-02 17:09:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:13:50,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.16638888888889,1.6735995370370371,False,
63576489,2025-01-01 00:45:57,2025-01-02 17:02:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:02:51,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.278333333333336,1.678263888888889,False,
63576490,2025-01-01 00:31:20,2025-01-02 17:09:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:13:44,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.64222222222222,1.693425925925926,False,
63576507,2025-01-01 00:28:42,2025-01-01 09:01:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:01:50,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.548055555555555,0.35616898148148146,False,
63576520,2025-01-01 00:13:20,2025-01-01 08:38:11,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 08:38:14,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.414166666666667,0.3505902777777778,False,
63576522,2025-01-01 00:01:49,2025-01-01 08:38:09,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 08:38:14,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.605555555555556,0.35856481481481484,False,
63576523,2025-01-01 00:14:23,2025-01-01 02:13:04,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,BRONX,Closed,,2025-01-01 02:13:07,09 BRONX,18,Precinct 43,Bronx,Mobile,40.82894404006634,-73.86662784337575,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.9780555555555555,0.08241898148148148,False,
63576537,2025-01-01 01:15:45,2025-01-01 02:04:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,BROOKLYN,Closed,,2025-01-01 02:04:36,03 BROOKLYN,41,Precinct 81,Brooklyn,Mobile,40.68722334898388,-73.92218406206315,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8130555555555555,0.03387731481481481,False,
63576538,2025-01-01 00:49:45,2025-01-02 17:09:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:11:59,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.33638888888889,1.6806828703703705,False,
63576539,2025-01-01 00:21:48,2025-01-02 16:30:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 16:30:50,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.14222222222222,1.6725925925925926,False,
63576540,2025-01-01 00:19:27,2025-01-01 09:02:03,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:02:09,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.71,0.3629166666666667,False,
63576541,2025-01-01 00:01:03,2025-01-01 08:38:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 08:38:14,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.618055555555555,0.35908564814814814,False,
63576549,2025-01-01 01:17:41,2025-01-01 01:57:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,CORONA,Closed,,2025-01-01 01:57:27,04 QUEENS,21,Precinct 110,Queens,Mobile,40.744645883546696,-73.86504990680453,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.6616666666666666,0.02756944444444444,False,
63576550,2025-01-01 01:36:34,2025-01-01 01:53:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,EAST ELMHURST,Closed,,2025-01-01 01:53:27,03 QUEENS,25,Precinct 115,Queens,Online,40.76058826129498,-73.88344891992752,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.2797222222222222,0.011655092592592592,False,
63576551,2025-01-01 01:42:00,2025-01-01 02:51:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11418,RICHMOND HILL,Closed,,2025-01-01 02:51:42,09 QUEENS,29,Precinct 102,Queens,Online,40.699623392136445,-73.83348373809663,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.1608333333333334,0.04836805555555556,False,
63576552,2025-01-01 01:17:13,2025-01-01 02:23:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,NEW YORK,Closed,,2025-01-01 02:23:32,03 MANHATTAN,02,Precinct 9,Manhattan,Online,40.72008065972817,-73.97920253964847,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.1044444444444443,0.046018518518518514,False,
63576553,2025-01-01 01:46:57,2025-01-02 17:03:57,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:05:04,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.28333333333333,1.6368055555555554,False,
63576554,2025-01-01 00:04:07,2025-01-01 09:02:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:02:39,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.970277777777778,0.37376157407407407,False,
63576556,2025-01-01 01:33:49,2025-03-04 09:36:54,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Street,10011,,Closed,,2025-03-04 09:36:58,02 MANHATTAN,03,Precinct 6,Manhattan,Online,40.73736073291079,-73.99683897658859,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1496.0513888888888,62.33547453703704,False,
63576557,2025-01-01 00:56:19,2025-01-01 02:31:03,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,NEW YORK,Closed,,2025-01-01 02:31:06,05 MANHATTAN,02,Unspecified,Manhattan,Mobile,40.74511091039477,-73.98449980024223,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.5788888888888888,0.06578703703703703,False,
63576558,2025-01-01 01:43:27,2025-01-01 01:57:25,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11385,RIDGEWOOD,Closed,,2025-01-01 01:57:27,05 QUEENS,30,Precinct 104,Queens,Online,40.708481598750325,-73.8976574871237,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.23277777777777778,0.009699074074074074,False,
63576578,2025-01-01 01:34:14,2025-01-02 17:08:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:11:38,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.56777777777778,1.6486574074074074,False,
